"table_schema","table_name","column_name","data_type","character_maximum_length"
"public","ir_default","company_id","integer",NULL
"public","ir_default","create_uid","integer",NULL
"public","ir_default","write_uid","integer",NULL
"public","ir_default","condition","character varying",NULL
"public","ir_default","json_value","character varying",NULL
"public","ir_default","create_date","timestamp without time zone",NULL
"public","ir_default","write_date","timestamp without time zone",NULL
"public","ir_demo","id","integer",NULL
"public","ir_demo","create_uid","integer",NULL
"public","ir_demo","write_uid","integer",NULL
"public","ir_demo","create_date","timestamp without time zone",NULL
"public","ir_demo","write_date","timestamp without time zone",NULL
"public","ir_demo_failure","id","integer",NULL
"public","ir_demo_failure","module_id","integer",NULL
"public","ir_demo_failure","wizard_id","integer",NULL
"public","ir_demo_failure","create_uid","integer",NULL
"public","ir_demo_failure","write_uid","integer",NULL
"public","ir_demo_failure","error","character varying",NULL
"public","ir_demo_failure","create_date","timestamp without time zone",NULL
"public","ir_demo_failure","write_date","timestamp without time zone",NULL
"public","ir_demo_failure_wizard","id","integer",NULL
"public","ir_demo_failure_wizard","create_uid","integer",NULL
"public","ir_demo_failure_wizard","write_uid","integer",NULL
"public","ir_demo_failure_wizard","create_date","timestamp without time zone",NULL
"public","ir_demo_failure_wizard","write_date","timestamp without time zone",NULL
"public","ir_embedded_actions","id","integer",NULL
"public","ir_embedded_actions","sequence","integer",NULL
"public","ir_embedded_actions","parent_action_id","integer",NULL
"public","ir_embedded_actions","parent_res_id","integer",NULL
"public","ir_embedded_actions","action_id","integer",NULL
"public","ir_embedded_actions","user_id","integer",NULL
"public","ir_embedded_actions","create_uid","integer",NULL
"public","ir_embedded_actions","write_uid","integer",NULL
"public","ir_embedded_actions","parent_res_model","character varying",NULL
"public","ir_embedded_actions","python_method","character varying",NULL
"public","ir_embedded_actions","default_view_mode","character varying",NULL
"public","ir_embedded_actions","domain","character varying",NULL
"public","ir_embedded_actions","context","character varying",NULL
"public","ir_embedded_actions","name","jsonb",NULL
"public","ir_embedded_actions","create_date","timestamp without time zone",NULL
"public","ir_embedded_actions","write_date","timestamp without time zone",NULL
"public","ir_embedded_actions_res_groups_rel","ir_embedded_actions_id","integer",NULL
"public","ir_embedded_actions_res_groups_rel","res_groups_id","integer",NULL
"public","ir_exports","id","integer",NULL
"public","ir_exports","create_uid","integer",NULL
"public","ir_exports","write_uid","integer",NULL
"public","ir_exports","name","character varying",NULL
"public","ir_exports","resource","character varying",NULL
"public","ir_exports","create_date","timestamp without time zone",NULL
"public","ir_exports","write_date","timestamp without time zone",NULL
"public","ir_exports_line","id","integer",NULL
"public","ir_exports_line","export_id","integer",NULL
"public","ir_exports_line","create_uid","integer",NULL
"public","ir_exports_line","write_uid","integer",NULL
"public","ir_exports_line","name","character varying",NULL
"public","ir_exports_line","create_date","timestamp without time zone",NULL
"public","ir_exports_line","write_date","timestamp without time zone",NULL
"public","ir_filters","id","integer",NULL
"public","ir_filters","action_id","integer",NULL
"public","ir_filters","embedded_action_id","integer",NULL
"public","ir_filters","embedded_parent_res_id","integer",NULL
"public","ir_filters","create_uid","integer",NULL
"public","ir_filters","write_uid","integer",NULL
"public","ir_filters","name","character varying",NULL
"public","ir_filters","sort","character varying",NULL
"public","ir_filters","model_id","character varying",NULL
"public","ir_filters","domain","text",NULL
"public","ir_filters","context","text",NULL
"public","ir_filters","is_default","boolean",NULL
"public","ir_filters","active","boolean",NULL
"public","ir_filters","create_date","timestamp without time zone",NULL
"public","ir_filters","write_date","timestamp without time zone",NULL
"public","ir_filters_res_users_rel","ir_filters_id","integer",NULL
"public","ir_filters_res_users_rel","res_users_id","integer",NULL
"public","ir_logging","id","integer",NULL
"public","ir_logging","create_uid","integer",NULL
"public","ir_logging","write_uid","integer",NULL
"public","ir_logging","name","character varying",NULL
"public","ir_logging","type","character varying",NULL
"public","ir_logging","dbname","character varying",NULL
"public","ir_logging","level","character varying",NULL
"public","ir_logging","path","character varying",NULL
"public","ir_logging","func","character varying",NULL
"public","ir_logging","line","character varying",NULL
"public","ir_logging","message","text",NULL
"public","ir_logging","create_date","timestamp without time zone",NULL
"public","ir_logging","write_date","timestamp without time zone",NULL
"public","ir_mail_server","id","integer",NULL
"public","ir_mail_server","smtp_port","integer",NULL
"public","ir_mail_server","sequence","integer",NULL
"public","ir_mail_server","create_uid","integer",NULL
"public","ir_mail_server","write_uid","integer",NULL
"public","ir_mail_server","name","character varying",NULL
"public","ir_mail_server","from_filter","character varying",NULL
"public","ir_mail_server","smtp_host","character varying",NULL
"public","ir_mail_server","smtp_authentication","character varying",NULL
"public","ir_mail_server","smtp_user","character varying",NULL
"public","ir_mail_server","smtp_pass","character varying",NULL
"public","ir_mail_server","smtp_encryption","character varying",NULL
"public","ir_mail_server","smtp_debug","boolean",NULL
"public","ir_mail_server","active","boolean",NULL
"public","ir_mail_server","create_date","timestamp without time zone",NULL
"public","ir_mail_server","write_date","timestamp without time zone",NULL
"public","ir_mail_server","max_email_size","double precision",NULL
"public","ir_mail_server","smtp_ssl_certificate","bytea",NULL
"public","ir_mail_server","smtp_ssl_private_key","bytea",NULL
"public","ir_mail_server","owner_user_id","integer",NULL
"public","ir_mail_server","owner_limit_count","integer",NULL
"public","ir_mail_server","owner_limit_time","timestamp without time zone",NULL
"public","ir_mail_server","google_gmail_access_token_expiration","integer",NULL
"public","ir_mail_server","google_gmail_refresh_token","character varying",NULL
"public","ir_mail_server","google_gmail_access_token","character varying",NULL
"public","ir_mail_server","microsoft_outlook_access_token_expiration","integer",NULL
"public","ir_mail_server","microsoft_outlook_refresh_token","character varying",NULL
"public","ir_mail_server","microsoft_outlook_access_token","character varying",NULL
"public","ir_model","id","integer",NULL
"public","ir_model","create_uid","integer",NULL
"public","ir_model","write_uid","integer",NULL
"public","ir_model","model","character varying",NULL
"public","ir_model","order","character varying",NULL
"public","ir_model","state","character varying",NULL
"public","ir_model","fold_name","character varying",NULL
"public","ir_model","name","jsonb",NULL
"public","ir_model","info","text",NULL
"public","ir_model","abstract","boolean",NULL
"public","ir_model","transient","boolean",NULL
"public","ir_model","create_date","timestamp without time zone",NULL
"public","ir_model","write_date","timestamp without time zone",NULL
"public","ir_model","is_mail_thread","boolean",NULL
"public","ir_model","is_mail_activity","boolean",NULL
"public","ir_model","is_mail_blacklist","boolean",NULL
"public","ir_model_access","id","integer",NULL
"public","ir_model_access","model_id","integer",NULL
"public","ir_model_access","group_id","integer",NULL
"public","ir_model_access","create_uid","integer",NULL
"public","ir_model_access","write_uid","integer",NULL
"public","ir_model_access","name","character varying",NULL
"public","ir_model_access","active","boolean",NULL
"public","ir_model_access","perm_read","boolean",NULL
"public","ir_model_access","perm_write","boolean",NULL
"public","ir_model_access","perm_create","boolean",NULL
"public","ir_model_access","perm_unlink","boolean",NULL
"public","ir_model_access","create_date","timestamp without time zone",NULL
"public","ir_model_access","write_date","timestamp without time zone",NULL
"public","ir_model_constraint","id","integer",NULL
"public","ir_model_constraint","model","integer",NULL
"public","ir_model_constraint","module","integer",NULL
"public","ir_model_constraint","create_uid","integer",NULL
"public","ir_model_constraint","write_uid","integer",NULL
"public","ir_model_constraint","name","character varying",NULL
"public","ir_model_constraint","definition","character varying",NULL
"public","ir_model_constraint","type","character varying",1
"public","ir_model_constraint","message","jsonb",NULL
"public","ir_model_constraint","create_date","timestamp without time zone",NULL
"public","ir_model_constraint","write_date","timestamp without time zone",NULL
"public","ir_model_data","id","integer",NULL
"public","ir_model_data","create_uid","integer",NULL
"public","ir_model_data","create_date","timestamp without time zone",NULL
"public","ir_model_data","write_date","timestamp without time zone",NULL
"public","ir_model_data","write_uid","integer",NULL
"public","ir_model_data","res_id","integer",NULL
"public","ir_model_data","noupdate","boolean",NULL
"public","ir_model_data","name","character varying",NULL
"public","ir_model_data","module","character varying",NULL
"public","ir_model_data","model","character varying",NULL
"public","ir_model_fields","id","integer",NULL
"public","ir_model_fields","relation_field_id","integer",NULL
"public","ir_model_fields","model_id","integer",NULL
"public","ir_model_fields","related_field_id","integer",NULL
"public","ir_model_fields","size","integer",NULL
"public","ir_model_fields","create_uid","integer",NULL
"public","ir_model_fields","write_uid","integer",NULL
"public","ir_model_fields","name","character varying",NULL
"public","ir_model_fields","model","character varying",NULL
"public","ir_model_fields","relation","character varying",NULL
"public","ir_model_fields","relation_field","character varying",NULL
"public","ir_model_fields","ttype","character varying",NULL
"public","ir_model_fields","related","character varying",NULL
"public","ir_model_fields","translate","character varying",NULL
"public","ir_model_fields","state","character varying",NULL
"public","ir_model_fields","on_delete","character varying",NULL
"public","ir_model_fields","domain","character varying",NULL
"public","ir_model_fields","relation_table","character varying",NULL
"public","ir_model_fields","column1","character varying",NULL
"public","ir_model_fields","column2","character varying",NULL
"public","ir_model_fields","depends","character varying",NULL
"public","ir_model_fields","currency_field","character varying",NULL
"public","ir_model_fields","field_description","jsonb",NULL
"public","ir_model_fields","help","jsonb",NULL
"public","ir_model_fields","compute","text",NULL
"public","ir_model_fields","copied","boolean",NULL
"public","ir_model_fields","required","boolean",NULL
"public","ir_model_fields","readonly","boolean",NULL
"public","ir_model_fields","index","boolean",NULL
"public","ir_model_fields","company_dependent","boolean",NULL
"public","ir_model_fields","group_expand","boolean",NULL
"public","ir_model_fields","selectable","boolean",NULL
"public","ir_model_fields","store","boolean",NULL
"public","ir_model_fields","sanitize","boolean",NULL
"public","ir_model_fields","sanitize_overridable","boolean",NULL
"public","ir_model_fields","sanitize_tags","boolean",NULL
"public","ir_model_fields","sanitize_attributes","boolean",NULL
"public","ir_model_fields","sanitize_style","boolean",NULL
"public","ir_model_fields","sanitize_form","boolean",NULL
"public","ir_model_fields","strip_style","boolean",NULL
"public","ir_model_fields","strip_classes","boolean",NULL
"public","ir_model_fields","create_date","timestamp without time zone",NULL
"public","ir_model_fields","write_date","timestamp without time zone",NULL
"public","ir_model_fields","tracking","integer",NULL
"public","ir_model_fields_group_rel","field_id","integer",NULL
"public","ir_model_fields_group_rel","group_id","integer",NULL
"public","ir_model_fields_selection","id","integer",NULL
"public","ir_model_fields_selection","field_id","integer",NULL
"public","ir_model_fields_selection","sequence","integer",NULL
"public","ir_model_fields_selection","create_uid","integer",NULL
"public","ir_model_fields_selection","write_uid","integer",NULL
"public","ir_model_fields_selection","value","character varying",NULL
"public","ir_model_fields_selection","name","jsonb",NULL
"public","ir_model_fields_selection","create_date","timestamp without time zone",NULL
"public","ir_model_fields_selection","write_date","timestamp without time zone",NULL
"public","ir_model_inherit","id","integer",NULL
"public","ir_model_inherit","model_id","integer",NULL
"public","ir_model_inherit","parent_id","integer",NULL
"public","ir_model_inherit","parent_field_id","integer",NULL
"public","ir_model_relation","id","integer",NULL
"public","ir_model_relation","model","integer",NULL
"public","ir_model_relation","module","integer",NULL
"public","ir_model_relation","create_uid","integer",NULL
"public","ir_model_relation","write_uid","integer",NULL
"public","ir_model_relation","name","character varying",NULL
"public","ir_model_relation","write_date","timestamp without time zone",NULL
"public","ir_model_relation","create_date","timestamp without time zone",NULL
"public","ir_module_category","id","integer",NULL
"public","ir_module_category","create_uid","integer",NULL
"public","ir_module_category","create_date","timestamp without time zone",NULL
"public","ir_module_category","write_date","timestamp without time zone",NULL
"public","ir_module_category","write_uid","integer",NULL
"public","ir_module_category","parent_id","integer",NULL
"public","ir_module_category","name","jsonb",NULL
"public","ir_module_category","sequence","integer",NULL
"public","ir_module_category","description","jsonb",NULL
"public","ir_module_category","visible","boolean",NULL
"public","ir_module_category","exclusive","boolean",NULL
"public","ir_module_module","id","integer",NULL
"public","ir_module_module","create_uid","integer",NULL
"public","ir_module_module","create_date","timestamp without time zone",NULL
"public","ir_module_module","write_date","timestamp without time zone",NULL
"public","ir_module_module","write_uid","integer",NULL
"public","ir_module_module","website","character varying",NULL
"public","ir_module_module","summary","jsonb",NULL
"public","ir_module_module","name","character varying",NULL
"public","ir_module_module","author","character varying",NULL
"public","ir_module_module","icon","character varying",NULL
"public","ir_module_module","state","character varying",16
"public","ir_module_module","latest_version","character varying",NULL
"public","ir_module_module","shortdesc","jsonb",NULL
"public","ir_module_module","category_id","integer",NULL
"public","ir_module_module","description","jsonb",NULL
"public","ir_module_module","application","boolean",NULL
"public","ir_module_module","demo","boolean",NULL
"public","ir_module_module","web","boolean",NULL
"public","ir_module_module","license","character varying",32
"public","ir_module_module","sequence","integer",NULL
"public","ir_module_module","auto_install","boolean",NULL
"public","ir_module_module","to_buy","boolean",NULL
"public","ir_module_module","maintainer","character varying",NULL
"public","ir_module_module","published_version","character varying",NULL
"public","ir_module_module","url","character varying",NULL
"public","ir_module_module","contributors","text",NULL
"public","ir_module_module","menus_by_module","text",NULL
"public","ir_module_module","reports_by_module","text",NULL
"public","ir_module_module","views_by_module","text",NULL
"public","ir_module_module","module_type","character varying",NULL
"public","ir_module_module","imported","boolean",NULL
"public","ir_module_module_dependency","id","integer",NULL
"public","ir_module_module_dependency","name","character varying",NULL
"public","ir_module_module_dependency","module_id","integer",NULL
"public","ir_module_module_dependency","auto_install_required","boolean",NULL
"public","ir_module_module_exclusion","id","integer",NULL
"public","ir_module_module_exclusion","module_id","integer",NULL
"public","ir_module_module_exclusion","create_uid","integer",NULL
"public","ir_module_module_exclusion","write_uid","integer",NULL
"public","ir_module_module_exclusion","name","character varying",NULL
"public","ir_module_module_exclusion","create_date","timestamp without time zone",NULL
"public","ir_module_module_exclusion","write_date","timestamp without time zone",NULL
"public","ir_profile","id","integer",NULL
"public","ir_profile","sql_count","integer",NULL
"public","ir_profile","entry_count","integer",NULL
"public","ir_profile","session","character varying",NULL
"public","ir_profile","name","character varying",NULL
"public","ir_profile","init_stack_trace","text",NULL
"public","ir_profile","sql","text",NULL
"public","ir_profile","traces_async","text",NULL
"public","ir_profile","traces_sync","text",NULL
"public","ir_profile","others","text",NULL
"public","ir_profile","qweb","text",NULL
"public","ir_profile","duration","numeric",NULL
"public","ir_profile","cpu_duration","numeric",NULL
"public","ir_profile","create_date","timestamp without time zone",NULL
"public","ir_rule","id","integer",NULL
"public","ir_rule","model_id","integer",NULL
"public","ir_rule","create_uid","integer",NULL
"public","ir_rule","write_uid","integer",NULL
"public","ir_rule","name","character varying",NULL
"public","ir_rule","domain_force","text",NULL
"public","ir_rule","active","boolean",NULL
"public","ir_rule","perm_read","boolean",NULL
"public","ir_rule","perm_write","boolean",NULL
"public","ir_rule","perm_create","boolean",NULL
"public","ir_rule","perm_unlink","boolean",NULL
"public","ir_rule","global","boolean",NULL
"public","ir_rule","create_date","timestamp without time zone",NULL
"public","ir_rule","write_date","timestamp without time zone",NULL
"public","ir_sequence","id","integer",NULL
"public","ir_sequence","number_next","integer",NULL
"public","ir_sequence","number_increment","integer",NULL
"public","ir_sequence","padding","integer",NULL
"public","ir_sequence","company_id","integer",NULL
"public","ir_sequence","create_uid","integer",NULL
"public","ir_sequence","write_uid","integer",NULL
"public","ir_sequence","name","character varying",NULL
"public","ir_sequence","code","character varying",NULL
"public","ir_sequence","implementation","character varying",NULL
"public","ir_sequence","prefix","character varying",NULL
"public","ir_sequence","suffix","character varying",NULL
"public","ir_sequence","active","boolean",NULL
"public","ir_sequence","use_date_range","boolean",NULL
"public","ir_sequence","create_date","timestamp without time zone",NULL
"public","ir_sequence","write_date","timestamp without time zone",NULL
"public","ir_sequence_date_range","id","integer",NULL
"public","ir_sequence_date_range","sequence_id","integer",NULL
"public","ir_sequence_date_range","number_next","integer",NULL
"public","ir_sequence_date_range","create_uid","integer",NULL
"public","ir_sequence_date_range","write_uid","integer",NULL
"public","ir_sequence_date_range","date_from","date",NULL
"public","ir_sequence_date_range","date_to","date",NULL
"public","ir_sequence_date_range","create_date","timestamp without time zone",NULL
"public","ir_sequence_date_range","write_date","timestamp without time zone",NULL
"public","ir_ui_menu","id","integer",NULL
"public","ir_ui_menu","sequence","integer",NULL
"public","ir_ui_menu","parent_id","integer",NULL
"public","ir_ui_menu","create_uid","integer",NULL
"public","ir_ui_menu","write_uid","integer",NULL
"public","ir_ui_menu","parent_path","character varying",NULL
"public","ir_ui_menu","web_icon","character varying",NULL
"public","ir_ui_menu","action","character varying",NULL
"public","ir_ui_menu","name","jsonb",NULL
"public","ir_ui_menu","active","boolean",NULL
"public","ir_ui_menu","create_date","timestamp without time zone",NULL
"public","ir_ui_menu","write_date","timestamp without time zone",NULL
"public","ir_ui_menu_group_rel","menu_id","integer",NULL
"public","ir_ui_menu_group_rel","gid","integer",NULL
"public","ir_ui_view","id","integer",NULL
"public","ir_ui_view","priority","integer",NULL
"public","ir_ui_view","inherit_id","integer",NULL
"public","ir_ui_view","create_uid","integer",NULL
"public","ir_ui_view","write_uid","integer",NULL
"public","ir_ui_view","name","character varying",NULL
"public","ir_ui_view","model","character varying",NULL
"public","ir_ui_view","key","character varying",NULL
"public","ir_ui_view","type","character varying",NULL
"public","ir_ui_view","arch_fs","character varying",NULL
"public","ir_ui_view","mode","character varying",NULL
"public","ir_ui_view","arch_db","jsonb",NULL
"public","ir_ui_view","arch_prev","text",NULL
"public","ir_ui_view","arch_updated","boolean",NULL
"public","ir_ui_view","active","boolean",NULL
"public","ir_ui_view","create_date","timestamp without time zone",NULL
"public","ir_ui_view","write_date","timestamp without time zone",NULL
"public","ir_ui_view","customize_show","boolean",NULL
"public","ir_ui_view_custom","id","integer",NULL
"public","ir_ui_view_custom","ref_id","integer",NULL
"public","ir_ui_view_custom","user_id","integer",NULL
"public","ir_ui_view_custom","create_uid","integer",NULL
"public","ir_ui_view_custom","write_uid","integer",NULL
"public","ir_ui_view_custom","arch","text",NULL
"public","ir_ui_view_custom","create_date","timestamp without time zone",NULL
"public","ir_ui_view_custom","write_date","timestamp without time zone",NULL
"public","ir_ui_view_group_rel","view_id","integer",NULL
"public","ir_ui_view_group_rel","group_id","integer",NULL
"public","mail_activity","id","integer",NULL
"public","mail_activity","res_model_id","integer",NULL
"public","mail_activity","res_id","integer",NULL
"public","mail_activity","activity_type_id","integer",NULL
"public","mail_activity","user_id","integer",NULL
"public","mail_activity","recommended_activity_type_id","integer",NULL
"public","mail_activity","previous_activity_type_id","integer",NULL
"public","mail_activity","create_uid","integer",NULL
"public","mail_activity","write_uid","integer",NULL
"public","mail_activity","res_model","character varying",NULL
"public","mail_activity","res_name","character varying",NULL
"public","mail_activity","summary","character varying",NULL
"public","mail_activity","user_tz","character varying",NULL
"public","mail_activity","date_deadline","date",NULL
"public","mail_activity","date_done","date",NULL
"public","mail_activity","note","text",NULL
"public","mail_activity","feedback","text",NULL
"public","mail_activity","automated","boolean",NULL
"public","mail_activity","active","boolean",NULL
"public","mail_activity","create_date","timestamp without time zone",NULL
"public","mail_activity","write_date","timestamp without time zone",NULL
"public","mail_activity_plan","id","integer",NULL
"public","mail_activity_plan","company_id","integer",NULL
"public","mail_activity_plan","res_model_id","integer",NULL
"public","mail_activity_plan","create_uid","integer",NULL
"public","mail_activity_plan","write_uid","integer",NULL
"public","mail_activity_plan","name","character varying",NULL
"public","mail_activity_plan","res_model","character varying",NULL
"public","mail_activity_plan","active","boolean",NULL
"public","mail_activity_plan","create_date","timestamp without time zone",NULL
"public","mail_activity_plan","write_date","timestamp without time zone",NULL
"public","mail_activity_plan_mail_activity_schedule_rel","mail_activity_schedule_id","integer",NULL
"public","mail_activity_plan_mail_activity_schedule_rel","mail_activity_plan_id","integer",NULL
"public","mail_activity_plan_template","id","integer",NULL
"public","mail_activity_plan_template","plan_id","integer",NULL
"public","mail_activity_plan_template","sequence","integer",NULL
"public","mail_activity_plan_template","activity_type_id","integer",NULL
"public","mail_activity_plan_template","delay_count","integer",NULL
"public","mail_activity_plan_template","responsible_id","integer",NULL
"public","mail_activity_plan_template","create_uid","integer",NULL
"public","mail_activity_plan_template","write_uid","integer",NULL
"public","mail_activity_plan_template","delay_unit","character varying",NULL
"public","mail_activity_plan_template","delay_from","character varying",NULL
"public","mail_activity_plan_template","summary","character varying",NULL
"public","mail_activity_plan_template","responsible_type","character varying",NULL
"public","mail_activity_plan_template","note","text",NULL
"public","mail_activity_plan_template","create_date","timestamp without time zone",NULL
"public","mail_activity_plan_template","write_date","timestamp without time zone",NULL
"public","mail_activity_plan_template_mail_activity_type_rel","mail_activity_plan_template_id","integer",NULL
"public","mail_activity_plan_template_mail_activity_type_rel","mail_activity_type_id","integer",NULL
"public","mail_activity_rel","activity_id","integer",NULL
"public","mail_activity_rel","recommended_id","integer",NULL
"public","mail_activity_schedule","id","integer",NULL
"public","mail_activity_schedule","res_model_id","integer",NULL
"public","mail_activity_schedule","plan_id","integer",NULL
"public","mail_activity_schedule","plan_on_demand_user_id","integer",NULL
"public","mail_activity_schedule","activity_type_id","integer",NULL
"public","mail_activity_schedule","activity_user_id","integer",NULL
"public","mail_activity_schedule","create_uid","integer",NULL
"public","mail_activity_schedule","write_uid","integer",NULL
"public","mail_activity_schedule","res_model","character varying",NULL
"public","mail_activity_schedule","summary","character varying",NULL
"public","mail_activity_schedule","plan_date","date",NULL
"public","mail_activity_schedule","date_deadline","date",NULL
"public","mail_activity_schedule","res_ids","text",NULL
"public","mail_activity_schedule","note","text",NULL
"public","mail_activity_schedule","create_date","timestamp without time zone",NULL
"public","mail_activity_schedule","write_date","timestamp without time zone",NULL
"public","mail_activity_schedule_line","id","integer",NULL
"public","mail_activity_schedule_line","activity_schedule_id","integer",NULL
"public","mail_activity_schedule_line","responsible_user_id","integer",NULL
"public","mail_activity_schedule_line","create_uid","integer",NULL
"public","mail_activity_schedule_line","write_uid","integer",NULL
"public","mail_activity_schedule_line","line_description","character varying",NULL
"public","mail_activity_schedule_line","line_date_deadline","date",NULL
"public","mail_activity_schedule_line","create_date","timestamp without time zone",NULL
"public","mail_activity_schedule_line","write_date","timestamp without time zone",NULL
"public","mail_activity_type","id","integer",NULL
"public","mail_activity_type","sequence","integer",NULL
"public","mail_activity_type","create_uid","integer",NULL
"public","mail_activity_type","delay_count","integer",NULL
"public","mail_activity_type","triggered_next_type_id","integer",NULL
"public","mail_activity_type","default_user_id","integer",NULL
"public","mail_activity_type","write_uid","integer",NULL
"public","mail_activity_type","delay_unit","character varying",NULL
"public","mail_activity_type","delay_from","character varying",NULL
"public","mail_activity_type","icon","character varying",NULL
"public","mail_activity_type","decoration_type","character varying",NULL
"public","mail_activity_type","res_model","character varying",NULL
"public","mail_activity_type","chaining_type","character varying",NULL
"public","mail_activity_type","category","character varying",NULL
"public","mail_activity_type","name","jsonb",NULL
"public","mail_activity_type","summary","jsonb",NULL
"public","mail_activity_type","default_note","jsonb",NULL
"public","mail_activity_type","active","boolean",NULL
"public","mail_activity_type","create_date","timestamp without time zone",NULL
"public","mail_activity_type","write_date","timestamp without time zone",NULL
"public","mail_activity_type_mail_template_rel","mail_activity_type_id","integer",NULL
"public","mail_activity_type_mail_template_rel","mail_template_id","integer",NULL
"public","mail_alias","id","integer",NULL
"public","mail_alias","alias_domain_id","integer",NULL
"public","mail_alias","alias_model_id","integer",NULL
"public","mail_alias","alias_force_thread_id","integer",NULL
"public","mail_alias","alias_parent_model_id","integer",NULL
"public","mail_alias","alias_parent_thread_id","integer",NULL
"public","mail_alias","create_uid","integer",NULL
"public","mail_alias","write_uid","integer",NULL
"public","mail_alias","alias_name","character varying",NULL
"public","mail_alias","alias_full_name","character varying",NULL
"public","mail_alias","alias_contact","character varying",NULL
"public","mail_alias","alias_status","character varying",NULL
"public","mail_alias","alias_bounced_content","jsonb",NULL
"public","mail_alias","alias_defaults","text",NULL
"public","mail_alias","alias_incoming_local","boolean",NULL
"public","mail_alias","create_date","timestamp without time zone",NULL
"public","mail_alias","write_date","timestamp without time zone",NULL
"public","mail_alias_domain","id","integer",NULL
"public","mail_alias_domain","sequence","integer",NULL
"public","mail_alias_domain","create_uid","integer",NULL
"public","mail_alias_domain","write_uid","integer",NULL
"public","mail_alias_domain","name","character varying",NULL
"public","mail_alias_domain","bounce_alias","character varying",NULL
"public","mail_alias_domain","catchall_alias","character varying",NULL
"public","mail_alias_domain","default_from","character varying",NULL
"public","mail_alias_domain","create_date","timestamp without time zone",NULL
"public","mail_alias_domain","write_date","timestamp without time zone",NULL
"public","mail_blacklist","id","integer",NULL
"public","mail_blacklist","create_uid","integer",NULL
"public","mail_blacklist","write_uid","integer",NULL
"public","mail_blacklist","email","character varying",NULL
"public","mail_blacklist","active","boolean",NULL
"public","mail_blacklist","create_date","timestamp without time zone",NULL
"public","mail_blacklist","write_date","timestamp without time zone",NULL
"public","mail_blacklist_remove","id","integer",NULL
"public","mail_blacklist_remove","create_uid","integer",NULL
"public","mail_blacklist_remove","write_uid","integer",NULL
"public","mail_blacklist_remove","email","character varying",NULL
"public","mail_blacklist_remove","reason","character varying",NULL
"public","mail_blacklist_remove","create_date","timestamp without time zone",NULL
"public","mail_blacklist_remove","write_date","timestamp without time zone",NULL
"public","mail_canned_response","id","integer",NULL
"public","mail_canned_response","create_uid","integer",NULL
"public","mail_canned_response","write_uid","integer",NULL
"public","mail_canned_response","source","character varying",NULL
"public","mail_canned_response","substitution","text",NULL
"public","mail_canned_response","is_shared","boolean",NULL
"public","mail_canned_response","last_used","timestamp without time zone",NULL
"public","mail_canned_response","create_date","timestamp without time zone",NULL
"public","mail_canned_response","write_date","timestamp without time zone",NULL
"public","mail_canned_response_res_groups_rel","mail_canned_response_id","integer",NULL
"public","mail_canned_response_res_groups_rel","res_groups_id","integer",NULL
"public","mail_compose_message","id","integer",NULL
"public","mail_compose_message","template_id","integer",NULL
"public","mail_compose_message","parent_id","integer",NULL
"public","mail_compose_message","author_id","integer",NULL
"public","mail_compose_message","res_domain_user_id","integer",NULL
"public","mail_compose_message","record_alias_domain_id","integer",NULL
"public","mail_compose_message","record_company_id","integer",NULL
"public","mail_compose_message","subtype_id","integer",NULL
"public","mail_compose_message","mail_activity_type_id","integer",NULL
"public","mail_compose_message","mail_server_id","integer",NULL
"public","mail_compose_message","create_uid","integer",NULL
"public","mail_compose_message","write_uid","integer",NULL
"public","mail_compose_message","lang","character varying",NULL
"public","mail_compose_message","subject","character varying",NULL
"public","mail_compose_message","email_layout_xmlid","character varying",NULL
"public","mail_compose_message","email_from","character varying",NULL
"public","mail_compose_message","composition_mode","character varying",NULL
"public","mail_compose_message","composition_comment_option","character varying",NULL
"public","mail_compose_message","model","character varying",NULL
"public","mail_compose_message","message_type","character varying",NULL
"public","mail_compose_message","reply_to","character varying",NULL
"public","mail_compose_message","scheduled_date","character varying",NULL
"public","mail_compose_message","template_name","character varying",NULL
"public","mail_compose_message","body","text",NULL
"public","mail_compose_message","res_ids","text",NULL
"public","mail_compose_message","res_domain","text",NULL
"public","mail_compose_message","email_add_signature","boolean",NULL
"public","mail_compose_message","reply_to_force_new","boolean",NULL
"public","mail_compose_message","auto_delete","boolean",NULL
"public","mail_compose_message","auto_delete_keep_log","boolean",NULL
"public","mail_compose_message","force_send","boolean",NULL
"public","mail_compose_message","notify_author","boolean",NULL
"public","mail_compose_message","notify_author_mention","boolean",NULL
"public","mail_compose_message","notify_skip_followers","boolean",NULL
"public","mail_compose_message","use_exclusion_list","boolean",NULL
"public","mail_compose_message","create_date","timestamp without time zone",NULL
"public","mail_compose_message","write_date","timestamp without time zone",NULL
"public","mail_compose_message_ir_attachments_rel","wizard_id","integer",NULL
"public","mail_compose_message_ir_attachments_rel","attachment_id","integer",NULL
"public","mail_compose_message_res_partner_rel","wizard_id","integer",NULL
"public","mail_compose_message_res_partner_rel","partner_id","integer",NULL
"public","mail_followers","id","integer",NULL
"public","mail_followers","res_id","integer",NULL
"public","mail_followers","partner_id","integer",NULL
"public","mail_followers","res_model","character varying",NULL
"public","mail_followers_edit","id","integer",NULL
"public","mail_followers_edit","create_uid","integer",NULL
"public","mail_followers_edit","write_uid","integer",NULL
"public","mail_followers_edit","res_model","character varying",NULL
"public","mail_followers_edit","res_ids","character varying",NULL
